2012,327038,24,8
2013,327038,24,5
2014,327038,24,12
2015,327038,24,4
2016,327038,24,9
2017,327038,24,10
2018,327038,24,5
2019,327038,24,7
2020,327038,24,7
2021,327038,24,9
2012,327038,25,443
2013,327038,25,464
2014,327038,25,477
2015,327038,25,579
2016,327038,25,641
2017,327038,25,630
2018,327038,25,713
2019,327038,25,661
2020,327038,25,574
2021,327038,25,615
2012,327038,26,341
2013,327038,26,336
2014,327038,26,397
2015,327038,26,365
2016,327038,26,468
2017,327038,26,445
2018,327038,26,382
2019,327038,26,409
2020,327038,26,376
2021,327038,26,456
2012,327038,27,41
2013,327038,27,39
2014,327038,27,55
2015,327038,27,62
2016,327038,27,68
2017,327038,27,87
2018,327038,27,90
2019,327038,27,94
2020,327038,27,87
2021,327038,27,137
2012,327038,28,10
2013,327038,28,6
2014,327038,28,8
2015,327038,28,15
2016,327038,28,7
2017,327038,28,10
2018,327038,28,11
2019,327038,28,8
2020,327038,28,17
2021,327038,28,11
2012,327038,29,0
2013,327038,29,1
2014,327038,29,2
2015,327038,29,0
2016,327038,29,0
2017,327038,29,0
2018,327038,29,1
2019,327038,29,3
2020,327038,29,2
2021,327038,29,3
2012,327038,30,14
2013,327038,30,12
2014,327038,30,13
2015,327038,30,15
2016,327038,30,17
2017,327038,30,14
2018,327038,30,21
2019,327038,30,28
2020,327038,30,31
2021,327038,30,32
2012,327038,31,576
2013,327038,31,614
2014,327038,31,626
2015,327038,31,720
2016,327038,31,861
2017,327038,31,804
2018,327038,31,991
2019,327038,31,793
2020,327038,31,759
2021,327038,31,817
2012,327038,32,3
2013,327038,32,0
2014,327038,32,2
2015,327038,32,3
2016,327038,32,0
2017,327038,32,2
2018,327038,32,4
2019,327038,32,4
2020,327038,32,8
2021,327038,32,7
2012,327038,33,36
2013,327038,33,37
2014,327038,33,46
2015,327038,33,58
2016,327038,33,98
2017,327038,33,72
2018,327038,33,88
2019,327038,33,99
2020,327038,33,130
2021,327038,33,131
2012,327038,34,0
2013,327038,34,0
2014,327038,34,0
2015,327038,34,2
2016,327038,34,2
2017,327038,34,0
2018,327038,34,2
2019,327038,34,1
2020,327038,34,4
2021,327038,34,1
2012,327038,35,0
2013,327038,35,0
2014,327038,35,2
2015,327038,35,2
2016,327038,35,0
2017,327038,35,0
2018,327038,35,18
2019,327038,35,1
2020,327038,35,1
2021,327038,35,1
2012,327038,36,3
2013,327038,36,6
2014,327038,36,8
2015,327038,36,4
2016,327038,36,13
2017,327038,36,21
2018,327038,36,4
2019,327038,36,4
2020,327038,36,9
2021,327038,36,11
2012,327006,10,0
2013,327006,10,0
2014,327006,10,1
2015,327006,10,1
2016,327006,10,2
2017,327006,10,8
2018,327006,10,7
2019,327006,10,12
2020,327006,10,6
2021,327006,10,8
2012,327006,11,2
2013,327006,11,6
2014,327006,11,3
2015,327006,11,8
2016,327006,11,14
2017,327006,11,10
2018,327006,11,14
2019,327006,11,26
2020,327006,11,29
2021,327006,11,21
2012,327006,12,1
2013,327006,12,1
2014,327006,12,3
2015,327006,12,3
2016,327006,12,3
2017,327006,12,3
2018,327006,12,5
2019,327006,12,25
2020,327006,12,25
2021,327006,12,45
2012,327006,13,19
2013,327006,13,39
2014,327006,13,26
2015,327006,13,23
2016,327006,13,16
2017,327006,13,35
2018,327006,13,25
2019,327006,13,39
2020,327006,13,53
2021,327006,13,65
2012,327006,14,1
2013,327006,14,5
2014,327006,14,3
2015,327006,14,8
2016,327006,14,15
2017,327006,14,11
2018,327006,14,11
2019,327006,14,18
2020,327006,14,10
2021,327006,14,21
2012,327006,15,46
2013,327006,15,77
2014,327006,15,59
2015,327006,15,81
2016,327006,15,99
2017,327006,15,90
2018,327006,15,74
2019,327006,15,95
2020,327006,15,83
2021,327006,15,93
2012,327006,16,67
2013,327006,16,108
2014,327006,16,75
2015,327006,16,112
2016,327006,16,126
2017,327006,16,127
2018,327006,16,176
2019,327006,16,131
2020,327006,16,112
2021,327006,16,140
2012,327006,17,51
2013,327006,17,81
2014,327006,17,107
2015,327006,17,108
2016,327006,17,111
2017,327006,17,109
2018,327006,17,112
2019,327006,17,172
2020,327006,17,117
2021,327006,17,154
2012,327006,18,4
2013,327006,18,6
2014,327006,18,15
2015,327006,18,18
2016,327006,18,19
2017,327006,18,15
2018,327006,18,8
2019,327006,18,38
2020,327006,18,13
2021,327006,18,27
2012,327006,19,5
2013,327006,19,14
2014,327006,19,19
2015,327006,19,18
2016,327006,19,34
2017,327006,19,82
2018,327006,19,95
2019,327006,19,94
2020,327006,19,31
2021,327006,19,35
2012,327006,20,0
2013,327006,20,2
2014,327006,20,3
2015,327006,20,10
2016,327006,20,13
2017,327006,20,8
2018,327006,20,4
2019,327006,20,34
2020,327006,20,6
2021,327006,20,4
2012,327006,21,9
2013,327006,21,33
2014,327006,21,18
2015,327006,21,23
2016,327006,21,41
2017,327006,21,61
2018,327006,21,73
2019,327006,21,116
2020,327006,21,82
2021,327006,21,147
2012,327006,22,145
2013,327006,22,200
2014,327006,22,275
2015,327006,22,280
2016,327006,22,337
2017,327006,22,313
2018,327006,22,465
2019,327006,22,571
2020,327006,22,388
2021,327006,22,449
2012,327006,23,19
2013,327006,23,28
2014,327006,23,28
2015,327006,23,38
2016,327006,23,58
2017,327006,23,90
2018,327006,23,103
2019,327006,23,163
2020,327006,23,80
2021,327006,23,133
2012,327006,24,0
2013,327006,24,3
2014,327006,24,0
2015,327006,24,1
2016,327006,24,0
2017,327006,24,1
2018,327006,24,1
2019,327006,24,0
2020,327006,24,2
2021,327006,24,1
2012,327006,25,95
2013,327006,25,116
2014,327006,25,97
2015,327006,25,119
2016,327006,25,158
2017,327006,25,158
2018,327006,25,276
2019,327006,25,331
2020,327006,25,236
2021,327006,25,244
2012,327006,26,49
2013,327006,26,69
2014,327006,26,65
2015,327006,26,75
2016,327006,26,78
2017,327006,26,95
2018,327006,26,90
2019,327006,26,131
2020,327006,26,114
2021,327006,26,165
2012,327006,27,5
2013,327006,27,4
2014,327006,27,7
2015,327006,27,13
2016,327006,27,4
2017,327006,27,11
2018,327006,27,9
2019,327006,27,10
2020,327006,27,7
2021,327006,27,11
2012,327006,28,0
2013,327006,28,0
2014,327006,28,1
2015,327006,28,0
2016,327006,28,1
2017,327006,28,0
2018,327006,28,0
2019,327006,28,1
2020,327006,28,2
2021,327006,28,0
2012,327006,29,0
2013,327006,29,0
2014,327006,29,0
2015,327006,29,0
2016,327006,29,0
2017,327006,29,0
2018,327006,29,0
2019,327006,29,1
2020,327006,29,2
2021,327006,29,0
2012,327006,30,3
2013,327006,30,2
2014,327006,30,1
2015,327006,30,8
2016,327006,30,2
2017,327006,30,7
2018,327006,30,9
2019,327006,30,15
2020,327006,30,16
2021,327006,30,24
2012,327006,31,87
2013,327006,31,119
2014,327006,31,126
2015,327006,31,141
2016,327006,31,127
2017,327006,31,115
2018,327006,31,171
2019,327006,31,163
2020,327006,31,144
2021,327006,31,221
2012,327006,32,0
2013,327006,32,0
2014,327006,32,1
2015,327006,32,0
2016,327006,32,0
2017,327006,32,0
2018,327006,32,1
2019,327006,32,2
2020,327006,32,0
2021,327006,32,1
2012,327006,33,6
2013,327006,33,11
2014,327006,33,23
2015,327006,33,27
2016,327006,33,53
2017,327006,33,43
2018,327006,33,53
2019,327006,33,105
2020,327006,33,90
2021,327006,33,72
2012,327006,34,2
2013,327006,34,0
2014,327006,34,0
2015,327006,34,0
2016,327006,34,0
2017,327006,34,0
2018,327006,34,0
2019,327006,34,0
2020,327006,34,1
2021,327006,34,0
2012,327006,35,0
2013,327006,35,0
2014,327006,35,0
2015,327006,35,0
2016,327006,35,0
2017,327006,35,0
2018,327006,35,0
2019,327006,35,0
2020,327006,35,0
2021,327006,35,0
2012,327006,36,0
2013,327006,36,0
2014,327006,36,0
2015,327006,36,0
2016,327006,36,0
2017,327006,36,2
2018,327006,36,0
2019,327006,36,4
2020,327006,36,1
2021,327006,36,3
2012,327026,10,0
2013,327026,10,5
2014,327026,10,2
2015,327026,10,2
2016,327026,10,2
2017,327026,10,6
2018,327026,10,8
2019,327026,10,7
2020,327026,10,15
2021,327026,10,16
2012,327026,11,36
2013,327026,11,43
2014,327026,11,38
2015,327026,11,38
2016,327026,11,33
2017,327026,11,38
2018,327026,11,45
2019,327026,11,54
2020,327026,11,63
2021,327026,11,64
2012,327026,12,36
2013,327026,12,36
2014,327026,12,29
2015,327026,12,37
2016,327026,12,27
2017,327026,12,47
2018,327026,12,37
2019,327026,12,95
2020,327026,12,95
2021,327026,12,94
2012,327026,13,27
2013,327026,13,50
2014,327026,13,32
2015,327026,13,43
2016,327026,13,28
2017,327026,13,33
2018,327026,13,29
2019,327026,13,64
2020,327026,13,48
2021,327026,13,61
2012,327026,14,1
2013,327026,14,3
2014,327026,14,3
2015,327026,14,5
2016,327026,14,7
2017,327026,14,8
2018,327026,14,7
2019,327026,14,6
2020,327026,14,8
2021,327026,14,7
2012,327026,15,6
2013,327026,15,12
2014,327026,15,16
2015,327026,15,17
2016,327026,15,12
2017,327026,15,17
2018,327026,15,16
2019,327026,15,20
2020,327026,15,23
2021,327026,15,32
2012,327026,16,42
2013,327026,16,43
2014,327026,16,46
2015,327026,16,59
2016,327026,16,48
2017,327026,16,40
2018,327026,16,51
2019,327026,16,79
2020,327026,16,67
2021,327026,16,63
2012,327026,17,16
2013,327026,17,19
2014,327026,17,26
2015,327026,17,30
2016,327026,17,28
2017,327026,17,33
2018,327026,17,26
2019,327026,17,43
2020,327026,17,45
2021,327026,17,51
2012,327026,18,0
2013,327026,18,0
2014,327026,18,3
2015,327026,18,6
2016,327026,18,3
2017,327026,18,7
2018,327026,18,12
2019,327026,18,12
2020,327026,18,7
2021,327026,18,3
2012,327026,19,7
2013,327026,19,7
2014,327026,19,14
2015,327026,19,9
2016,327026,19,16
2017,327026,19,18
2018,327026,19,15
2019,327026,19,24
2020,327026,19,14
2021,327026,19,23
2012,327026,20,1
2013,327026,20,3
2014,327026,20,2
2015,327026,20,5
2016,327026,20,9
2017,327026,20,10
2018,327026,20,12
2019,327026,20,9
2020,327026,20,10
2021,327026,20,7
2012,327026,21,1
2013,327026,21,8
2014,327026,21,3
2015,327026,21,6
2016,327026,21,4
2017,327026,21,3
2018,327026,21,2
2019,327026,21,6
2020,327026,21,5
2021,327026,21,6
2012,327026,22,9
2013,327026,22,14
2014,327026,22,19
2015,327026,22,31
2016,327026,22,21
2017,327026,22,22
2018,327026,22,20
2019,327026,22,14
2020,327026,22,19
2021,327026,22,33
2012,327026,23,22
2013,327026,23,20
2014,327026,23,18
2015,327026,23,16
2016,327026,23,14
2017,327026,23,21
2018,327026,23,22
2019,327026,23,34
2020,327026,23,29
2021,327026,23,37
2012,327026,24,0
2013,327026,24,8
2014,327026,24,6
2015,327026,24,4
2016,327026,24,4
2017,327026,24,7
2018,327026,24,6
2019,327026,24,8
2020,327026,24,11
2021,327026,24,11
2012,327026,25,23
2013,327026,25,26
2014,327026,25,28
2015,327026,25,42
2016,327026,25,36
2017,327026,25,40
2018,327026,25,32
2019,327026,25,36
2020,327026,25,43
2021,327026,25,35
2012,327026,26,40
2013,327026,26,39
2014,327026,26,65
2015,327026,26,67
2016,327026,26,53
2017,327026,26,35
2018,327026,26,55
2019,327026,26,74
2020,327026,26,55
2021,327026,26,57
2012,327026,27,13
2013,327026,27,13
2014,327026,27,11
2015,327026,27,5
2016,327026,27,12
2017,327026,27,12
2018,327026,27,19
2019,327026,27,21
2020,327026,27,27
2021,327026,27,35
2012,327026,28,0
2013,327026,28,1
2014,327026,28,1
2015,327026,28,3
2016,327026,28,1
2017,327026,28,3
2018,327026,28,2
2019,327026,28,3
2020,327026,28,4
2021,327026,28,2
2012,327026,29,0
2013,327026,29,0
2014,327026,29,0
2015,327026,29,0
2016,327026,29,0
2017,327026,29,0
2018,327026,29,1
2019,327026,29,0
2020,327026,29,1
2021,327026,29,2
2012,327026,30,8
2013,327026,30,10
2014,327026,30,10
2015,327026,30,14
2016,327026,30,5
2017,327026,30,9
2018,327026,30,6
2019,327026,30,25
2020,327026,30,16
2021,327026,30,13
2012,327026,31,54
2013,327026,31,57
2014,327026,31,66
2015,327026,31,75
2016,327026,31,72
2017,327026,31,71
2018,327026,31,70
2019,327026,31,78
2020,327026,31,61
2021,327026,31,75
2012,327026,32,1
2013,327026,32,2
2014,327026,32,1
2015,327026,32,1
2016,327026,32,4
2017,327026,32,4
2018,327026,32,7
2019,327026,32,10
2020,327026,32,9
2021,327026,32,9
2012,327026,33,13
2013,327026,33,24
2014,327026,33,21
2015,327026,33,27
2016,327026,33,27
2017,327026,33,22
2018,327026,33,40
2019,327026,33,94
2020,327026,33,81
2021,327026,33,102
2012,327026,34,0
2013,327026,34,1
2014,327026,34,2
2015,327026,34,1
2016,327026,34,1
2017,327026,34,1
2018,327026,34,2
2019,327026,34,2
2020,327026,34,0
2021,327026,34,1
2012,327026,35,0
2013,327026,35,0
2014,327026,35,0
2015,327026,35,0
2016,327026,35,0
2017,327026,35,0
2018,327026,35,0
2019,327026,35,0
2020,327026,35,0
2021,327026,35,0
2012,327026,36,1
2013,327026,36,0
2014,327026,36,0
2015,327026,36,0
2016,327026,36,2
2017,327026,36,1
2018,327026,36,0
2019,327026,36,0
2020,327026,36,0
2021,327026,36,1
2012,708405,10,0
2013,708405,10,0
2014,708405,10,0
2015,708405,10,0
2016,708405,10,0
2017,708405,10,0
2018,708405,10,1
2019,708405,10,0
2020,708405,10,3
2021,708405,10,5
2012,708405,11,3
2013,708405,11,9
2014,708405,11,8
2015,708405,11,23
2016,708405,11,16
2017,708405,11,17
2018,708405,11,13
2019,708405,11,31
2020,708405,11,31
2021,708405,11,31
2012,708405,12,0
2013,708405,12,0
2014,708405,12,4
2015,708405,12,3
2016,708405,12,2
2017,708405,12,1
2018,708405,12,3
2019,708405,12,3
2020,708405,12,4
2021,708405,12,6
2012,708405,13,1
2013,708405,13,1
2014,708405,13,4
2015,708405,13,7
2016,708405,13,3
2017,708405,13,3
2018,708405,13,4
2019,708405,13,12
2020,708405,13,14
2021,708405,13,10
2012,708405,14,18
2013,708405,14,32
2014,708405,14,23
2015,708405,14,57
2016,708405,14,53
2017,708405,14,89
2018,708405,14,62
2019,708405,14,79
2020,708405,14,90
2021,708405,14,114
2012,708405,15,0
2013,708405,15,5
2014,708405,15,7
2015,708405,15,4
2016,708405,15,4
2017,708405,15,4
2018,708405,15,6
2019,708405,15,11
2020,708405,15,11
2021,708405,15,9
2012,708405,16,2
2013,708405,16,6
2014,708405,16,8
2015,708405,16,14
2016,708405,16,6
2017,708405,16,10
2018,708405,16,11
2019,708405,16,18
2020,708405,16,22
2021,708405,16,19
2012,708405,17,27
2013,708405,17,36
2014,708405,17,22
2015,708405,17,34
2016,708405,17,21
2017,708405,17,52
2018,708405,17,51
2019,708405,17,46
2020,708405,17,50
2021,708405,17,33
2012,708405,18,6
2013,708405,18,17
2014,708405,18,7
2015,708405,18,18
2016,708405,18,9
2017,708405,18,25
2018,708405,18,13
2019,708405,18,33
2020,708405,18,24
2021,708405,18,22
2012,708405,19,2
2013,708405,19,2
2014,708405,19,1
2015,708405,19,2
2016,708405,19,4
2017,708405,19,4
2018,708405,19,5
2019,708405,19,1
2020,708405,19,3
2021,708405,19,3
2012,708405,20,19
2013,708405,20,37
2014,708405,20,42
2015,708405,20,54
2016,708405,20,60
2017,708405,20,64
2018,708405,20,70
2019,708405,20,72
2020,708405,20,91
2021,708405,20,90
2012,708405,21,2
2013,708405,21,1
2014,708405,21,3
2015,708405,21,0
2016,708405,21,5
2017,708405,21,4
2018,708405,21,8
2019,708405,21,13
2020,708405,21,27
2021,708405,21,41
2012,708405,22,10
2013,708405,22,23
2014,708405,22,18
2015,708405,22,27
2016,708405,22,17
2017,708405,22,36
2018,708405,22,25
2019,708405,22,51
2020,708405,22,36
2021,708405,22,45
2012,708405,23,3
2013,708405,23,6
2014,708405,23,6
2015,708405,23,9
2016,708405,23,13
2017,708405,23,8
2018,708405,23,17
2019,708405,23,25
2020,708405,23,37
2021,708405,23,38
2012,708405,24,0
2013,708405,24,0
2014,708405,24,0
2015,708405,24,5
2016,708405,24,1
2017,708405,24,3
2018,708405,24,0
2019,708405,24,6
2020,708405,24,6
2021,708405,24,3
2012,708405,25,2
2013,708405,25,5
2014,708405,25,6
2015,708405,25,5
2016,708405,25,3
2017,708405,25,3
2018,708405,25,9
2019,708405,25,5
2020,708405,25,11
2021,708405,25,22
2012,708405,26,23
2013,708405,26,23
2014,708405,26,11
2015,708405,26,24
2016,708405,26,14
2017,708405,26,35
2018,708405,26,24
2019,708405,26,36
2020,708405,26,28
2021,708405,26,40
2012,708405,27,0
2013,708405,27,1
2014,708405,27,0
2015,708405,27,4
2016,708405,27,3
2017,708405,27,6
2018,708405,27,3
2019,708405,27,0
2020,708405,27,9
2021,708405,27,11
2012,708405,28,0
2013,708405,28,0
2014,708405,28,0
2015,708405,28,0
2016,708405,28,0
2017,708405,28,0
2018,708405,28,1
2019,708405,28,2
2020,708405,28,2
2021,708405,28,0
2012,708405,29,0
2013,708405,29,0
2014,708405,29,1
2015,708405,29,0
2016,708405,29,0
2017,708405,29,3
2018,708405,29,3
2019,708405,29,4
2020,708405,29,3
2021,708405,29,3
2012,708405,30,0
2013,708405,30,0
2014,708405,30,1
2015,708405,30,1
2016,708405,30,0
2017,708405,30,1
2018,708405,30,1
2019,708405,30,3
2020,708405,30,1
2021,708405,30,3
2012,708405,31,2
2013,708405,31,1
2014,708405,31,0
2015,708405,31,0
2016,708405,31,1
2017,708405,31,2
2018,708405,31,6
2019,708405,31,8
2020,708405,31,10
2021,708405,31,18
2012,708405,32,0
2013,708405,32,1
2014,708405,32,0
2015,708405,32,0
2016,708405,32,3
2017,708405,32,4
2018,708405,32,4
2019,708405,32,2
2020,708405,32,3
2021,708405,32,15
2012,708405,33,17
2013,708405,33,9
2014,708405,33,21
2015,708405,33,40
2016,708405,33,36
2017,708405,33,38
2018,708405,33,42
2019,708405,33,43
2020,708405,33,50
2021,708405,33,85
2012,708405,34,0
2013,708405,34,0
2014,708405,34,0
2015,708405,34,0
2016,708405,34,0
2017,708405,34,0
2018,708405,34,0
2019,708405,34,1
2020,708405,34,1
2021,708405,34,1
2012,708405,35,1
2013,708405,35,0
2014,708405,35,0
2015,708405,35,0
2016,708405,35,0
2017,708405,35,0
2018,708405,35,0
2019,708405,35,0
2020,708405,35,0
2021,708405,35,0
2012,708405,36,0
2013,708405,36,0
2014,708405,36,0
2015,708405,36,0
2016,708405,36,0
2017,708405,36,0
2018,708405,36,0
2019,708405,36,4
2020,708405,36,5
2021,708405,36,4
2012,327002,10,7
2013,327002,10,6
2014,327002,10,15
2015,327002,10,32
2016,327002,10,15
2017,327002,10,32
2018,327002,10,15
2019,327002,10,28
2020,327002,10,22
2021,327002,10,42
2012,327002,11,12
2013,327002,11,14
2014,327002,11,24
2015,327002,11,27
2016,327002,11,44
2017,327002,11,25
2018,327002,11,33
2019,327002,11,52
2020,327002,11,45
2021,327002,11,43
2012,327002,12,4
2013,327002,12,11
2014,327002,12,7
2015,327002,12,11
2016,327002,12,14
2017,327002,12,15
2018,327002,12,15
2019,327002,12,20
2020,327002,12,16
2021,327002,12,31
2012,327002,13,54
2013,327002,13,58
2014,327002,13,53
2015,327002,13,63
2016,327002,13,76
2017,327002,13,62
2018,327002,13,71
2019,327002,13,66
2020,327002,13,99
2021,327002,13,163
2012,327002,14,11
2013,327002,14,20
2014,327002,14,24
2015,327002,14,16
2016,327002,14,20
2017,327002,14,28
2018,327002,14,40
2019,327002,14,27
2020,327002,14,47
