2014;708405;14;3.6956522
2015;708405;14;7.3333335
2016;708405;14;7.90566
2017;708405;14;4.5955057
2018;708405;14;6.854839
2019;708405;14;4.772152
2020;708405;14;3.7
2021;708405;14;5.0701756
2012;708405;15;None
2013;708405;15;12.4
2014;708405;15;9.0
2015;708405;15;32.25
2016;708405;15;6.5
2017;708405;15;26.25
2018;708405;15;16.0
2019;708405;15;14.636364
2020;708405;15;8.181818
2021;708405;15;3.1111112
2012;708405;16;36.5
2013;708405;16;19.833334
2014;708405;16;14.375
2015;708405;16;34.92857
2016;708405;16;29.666666
2017;708405;16;35.7
2018;708405;16;14.181818
2019;708405;16;21.166666
2020;708405;16;9.954545
2021;708405;16;7.2105265
2012;708405;17;4.037037
2013;708405;17;14.555555
2014;708405;17;12.545455
2015;708405;17;5.0588236
2016;708405;17;4.571429
2017;708405;17;7.7115383
2018;708405;17;3.254902
2019;708405;17;4.2608695
2020;708405;17;5.2
2021;708405;17;3.3333333
2012;708405;18;2.8333333
2013;708405;18;4.8235292
2014;708405;18;8.428572
2015;708405;18;4.7777777
2016;708405;18;2.7777777
2017;708405;18;7.0
2018;708405;18;2.9230769
2019;708405;18;4.3030305
2020;708405;18;3.0
2021;708405;18;2.0454545
2012;708405;19;0.5
2013;708405;19;1.0
2014;708405;19;0.0
2015;708405;19;1.5
2016;708405;19;6.0
2017;708405;19;1.25
2018;708405;19;21.8
2019;708405;19;14.0
2020;708405;19;2.6666667
2021;708405;19;0.6666667
2012;708405;20;7.5263157
2013;708405;20;3.108108
2014;708405;20;4.1666665
2015;708405;20;5.7777777
2016;708405;20;7.766667
2017;708405;20;6.359375
2018;708405;20;6.642857
2019;708405;20;5.5972223
2020;708405;20;7.9560437
2021;708405;20;6.733333
2012;708405;21;3.5
2013;708405;21;3.0
2014;708405;21;12.666667
2015;708405;21;None
2016;708405;21;34.8
2017;708405;21;32.75
2018;708405;21;17.75
2019;708405;21;15.846154
2020;708405;21;12.666667
2021;708405;21;7.4634147
2012;708405;22;25.3
2013;708405;22;6.7391305
2014;708405;22;12.277778
2015;708405;22;7.3333335
2016;708405;22;6.882353
2017;708405;22;12.5
2018;708405;22;8.44
2019;708405;22;7.2156863
2020;708405;22;7.111111
2021;708405;22;6.2
2012;708405;23;3.0
2013;708405;23;7.8333335
2014;708405;23;22.666666
2015;708405;23;16.777779
2016;708405;23;19.76923
2017;708405;23;19.5
2018;708405;23;15.058824
2019;708405;23;13.6
2020;708405;23;10.7027025
2021;708405;23;5.1842103
2012;708405;24;None
2013;708405;24;None
2014;708405;24;None
2015;708405;24;32.4
2016;708405;24;23.0
2017;708405;24;49.333332
2018;708405;24;None
2019;708405;24;22.166666
2020;708405;24;32.166668
2021;708405;24;7.3333335
2012;708405;25;99.0
2013;708405;25;11.0
2014;708405;25;16.833334
2015;708405;25;19.8
2016;708405;25;13.666667
2017;708405;25;26.666666
2018;708405;25;16.666666
2019;708405;25;8.4
2020;708405;25;5.5454545
2021;708405;25;4.818182
2012;708405;26;4.9565215
2013;708405;26;6.0869565
2014;708405;26;10.454545
2015;708405;26;4.9166665
2016;708405;26;5.214286
2017;708405;26;6.142857
2018;708405;26;16.791666
2019;708405;26;5.388889
2020;708405;26;2.4285715
2021;708405;26;3.85
2012;708405;27;None
2013;708405;27;9.0
2014;708405;27;None
2015;708405;27;14.25
2016;708405;27;11.0
2017;708405;27;25.666666
2018;708405;27;11.333333
2019;708405;27;None
2020;708405;27;17.444445
2021;708405;27;4.909091
2012;708405;28;None
2013;708405;28;None
2014;708405;28;None
2015;708405;28;None
2016;708405;28;None
2017;708405;28;None
2018;708405;28;9.0
2019;708405;28;4.0
2020;708405;28;11.0
2021;708405;28;None
2012;708405;29;None
2013;708405;29;None
2014;708405;29;105.0
2015;708405;29;None
2016;708405;29;None
2017;708405;29;24.0
2018;708405;29;11.666667
2019;708405;29;23.0
2020;708405;29;6.0
2021;708405;29;4.6666665
2012;708405;30;None
2013;708405;30;None
2014;708405;30;13.0
2015;708405;30;41.0
2016;708405;30;None
2017;708405;30;82.0
2018;708405;30;28.0
2019;708405;30;11.0
2020;708405;30;1.0
2021;708405;30;14.666667
2012;708405;31;2.5
2013;708405;31;5.0
2014;708405;31;None
2015;708405;31;None
2016;708405;31;2.0
2017;708405;31;28.5
2018;708405;31;25.333334
2019;708405;31;22.375
2020;708405;31;3.6
2021;708405;31;3.9444444
2012;708405;32;None
2013;708405;32;20.0
2014;708405;32;None
2015;708405;32;None
2016;708405;32;16.666666
2017;708405;32;12.0
2018;708405;32;5.75
2019;708405;32;7.0
2020;708405;32;5.0
2021;708405;32;6.133333
2012;708405;33;11.882353
2013;708405;33;38.22222
2014;708405;33;9.619047
2015;708405;33;11.275
2016;708405;33;9.944445
2017;708405;33;15.868421
2018;708405;33;16.928572
2019;708405;33;9.697675
2020;708405;33;11.16
2021;708405;33;4.5411763
2012;708405;34;None
2013;708405;34;None
2014;708405;34;None
2015;708405;34;None
2016;708405;34;None
2017;708405;34;None
2018;708405;34;None
2019;708405;34;8.0
2020;708405;34;1.0
2021;708405;34;2.0
2012;708405;35;44.0
2013;708405;35;None
2014;708405;35;None
2015;708405;35;None
2016;708405;35;None
2017;708405;35;None
2018;708405;35;None
2019;708405;35;None
2020;708405;35;None
2021;708405;35;None
2012;708405;36;None
2013;708405;36;None
2014;708405;36;None
2015;708405;36;None
2016;708405;36;None
2017;708405;36;None
2018;708405;36;None
2019;708405;36;15.25
2020;708405;36;16.8
2021;708405;36;2.75
2012;327002;10;12.285714
2013;327002;10;15.166667
2014;327002;10;11.0
2015;327002;10;17.5625
2016;327002;10;33.066666
2017;327002;10;24.21875
2018;327002;10;9.466666
2019;327002;10;6.035714
2020;327002;10;14.090909
2021;327002;10;5.3809524
2012;327002;11;17.916666
2013;327002;11;27.142857
2014;327002;11;49.875
2015;327002;11;13.222222
2016;327002;11;14.5
2017;327002;11;19.52
2018;327002;11;17.60606
2019;327002;11;13.153846
2020;327002;11;9.0
2021;327002;11;4.9069767
2012;327002;12;9.5
2013;327002;12;10.727273
2014;327002;12;22.714285
2015;327002;12;17.727272
2016;327002;12;27.285715
2017;327002;12;12.0
2018;327002;12;5.2
2019;327002;12;7.2
2020;327002;12;4.5
2021;327002;12;2.7741935
2012;327002;13;13.388889
2013;327002;13;12.4827585
2014;327002;13;20.37736
2015;327002;13;14.412699
2016;327002;13;19.171053
2017;327002;13;21.32258
2018;327002;13;14.816901
2019;327002;13;11.772727
2020;327002;13;9.525252
2021;327002;13;5.98773
2012;327002;14;10.090909
2013;327002;14;30.75
2014;327002;14;10.541667
2015;327002;14;33.0625
2016;327002;14;23.0
2017;327002;14;24.285715
2018;327002;14;7.85
2019;327002;14;17.444445
2020;327002;14;5.0425534
2021;327002;14;5.928571
2012;327002;15;15.625
2013;327002;15;19.564707
2014;327002;15;15.629213
2015;327002;15;17.772728
2016;327002;15;18.148935
2017;327002;15;15.294798
2018;327002;15;12.260355
2019;327002;15;12.477707
2020;327002;15;10.178808
2021;327002;15;6.6666665
2012;327002;16;14.910053
2013;327002;16;20.341969
2014;327002;16;18.924444
2015;327002;16;16.911016
2016;327002;16;17.195122
2017;327002;16;15.572954
2018;327002;16;12.4536085
2019;327002;16;11.54908
2020;327002;16;10.036496
2021;327002;16;7.1535435
2012;327002;17;9.817535
2013;327002;17;8.984199
2014;327002;17;10.061876
2015;327002;17;9.175781
2016;327002;17;7.213523
2017;327002;17;7.2151394
2018;327002;17;5.775
2019;327002;17;6.512195
2020;327002;17;4.9096384
2021;327002;17;3.4524715
2012;327002;18;7.117647
2013;327002;18;31.052631
2014;327002;18;18.68
2015;327002;18;19.0
2016;327002;18;11.583333
2017;327002;18;11.066667
2018;327002;18;2.3333333
2019;327002;18;9.653846
2020;327002;18;5.12
2021;327002;18;3.75
2012;327002;19;9.288889
2013;327002;19;10.46748
2014;327002;19;10.542601
2015;327002;19;7.8528137
2016;327002;19;7.259542
2017;327002;19;5.8624454
2018;327002;19;5.049676
2019;327002;19;4.708061
2020;327002;19;5.72069
2021;327002;19;3.237931
2012;327002;20;20.285715
2013;327002;20;6.25
2014;327002;20;16.333334
2015;327002;20;7.75
2016;327002;20;11.727273
2017;327002;20;12.615385
2018;327002;20;2.764706
2019;327002;20;6.0666666
2020;327002;20;6.0
2021;327002;20;3.4285715
2012;327002;21;27.404255
2013;327002;21;18.148148
2014;327002;21;14.423729
2015;327002;21;17.918367
2016;327002;21;11.766666
2017;327002;21;9.902542
2018;327002;21;10.382353
2019;327002;21;8.899642
2020;327002;21;12.95572
2021;327002;21;6.3618093
2012;327002;22;15.339254
2013;327002;22;13.475649
2014;327002;22;11.383706
2015;327002;22;14.113044
2016;327002;22;13.376116
2017;327002;22;12.304786
2018;327002;22;9.560748
2019;327002;22;9.306072
2020;327002;22;7.5694447
2021;327002;22;5.368677
2012;327002;23;21.875
2013;327002;23;13.925926
2014;327002;23;19.131313
2015;327002;23;20.40196
2016;327002;23;12.25
2017;327002;23;12.105454
2018;327002;23;8.672794
2019;327002;23;8.141644
2020;327002;23;11.14354
2021;327002;23;6.4072165
2012;327002;24;None
2013;327002;24;13.0
2014;327002;24;37.8
2015;327002;24;36.25
2016;327002;24;19.5
2017;327002;24;7.8
2018;327002;24;10.5
2019;327002;24;12.333333
2020;327002;24;14.333333
2021;327002;24;5.0
2012;327002;25;11.104677
2013;327002;25;11.630682
2014;327002;25;12.957861
2015;327002;25;10.083694
2016;327002;25;10.49096
2017;327002;25;10.82866
2018;327002;25;8.887906
2019;327002;25;9.935537
2020;327002;25;8.0272875
2021;327002;25;4.923333
2012;327002;26;8.056452
2013;327002;26;8.5919285
2014;327002;26;10.358885
2015;327002;26;9.22449
2016;327002;26;7.0566573
2017;327002;26;7.269795
2018;327002;26;6.9463806
2019;327002;26;7.3231196
2020;327002;26;7.0148935
2021;327002;26;3.5221088
2012;327002;27;7.4347825
2013;327002;27;10.490566
2014;327002;27;28.25926
2015;327002;27;9.8
2016;327002;27;10.052631
2017;327002;27;12.080646
2018;327002;27;7.677966
2019;327002;27;12.674418
2020;327002;27;12.857142
2021;327002;27;5.2459016
2012;327002;28;12.222222
2013;327002;28;25.0
2014;327002;28;43.454544
2015;327002;28;23.083334
2016;327002;28;36.714287
2017;327002;28;19.714285
2018;327002;28;14.4
2019;327002;28;21.642857
2020;327002;28;6.375
2021;327002;28;6.6666665
2012;327002;29;29.0
2013;327002;29;26.0
2014;327002;29;845.0
2015;327002;29;None
2016;327002;29;None
2017;327002;29;None
2018;327002;29;None
2019;327002;29;24.0
2020;327002;29;None
2021;327002;29;17.333334
2012;327002;30;19.6
2013;327002;30;12.727273
2014;327002;30;15.0
2015;327002;30;24.636364
2016;327002;30;22.461538
2017;327002;30;15.071428
2018;327002;30;14.166667
2019;327002;30;13.923077
2020;327002;30;10.571428
2021;327002;30;3.1724138
2012;327002;31;40.95617
2013;327002;31;32.75963
2014;327002;31;29.011984
2015;327002;31;29.509748
2016;327002;31;22.242807
2017;327002;31;22.136913
2018;327002;31;21.224384
2019;327002;31;16.733429
2020;327002;31;13.429719
2021;327002;31;7.6161504
2012;327002;32;0.0
2013;327002;32;74.0
2014;327002;32;None
2015;327002;32;30.333334
2016;327002;32;8.333333
2017;327002;32;3.8181818
2018;327002;32;7.25
2019;327002;32;21.571428
2020;327002;32;26.75
2021;327002;32;10.0
2012;327002;33;7.0689654
2013;327002;33;6.631579
2014;327002;33;11.025
2015;327002;33;24.35484
2016;327002;33;10.723404
2017;327002;33;11.933333
2018;327002;33;4.7850466
2019;327002;33;6.2222223
2020;327002;33;6.479452
2021;327002;33;4.1684213
2012;327002;34;1.0
2013;327002;34;2.0
2014;327002;34;None
2015;327002;34;2.0
2016;327002;34;None
2017;327002;34;1.0
2018;327002;34;0.0
2019;327002;34;None
2020;327002;34;0.0
2021;327002;34;1.3333334
2012;327002;35;13.0
2013;327002;35;None
2014;327002;35;None
2015;327002;35;None
2016;327002;35;None
2017;327002;35;9.0
2018;327002;35;1.5
2019;327002;35;None
2020;327002;35;24.0
2021;327002;35;4.5
2012;327002;36;14.0
2013;327002;36;9.818182
2014;327002;36;11.5
2015;327002;36;12.111111
2016;327002;36;2.090909
2017;327002;36;12.875
2018;327002;36;7.75
2019;327002;36;10.6
2020;327002;36;14.5
2021;327002;36;7.181818
